Iteration, Train Error, Test Error
0, 0.14190515170584012, 0.14704564869688094
1, 0.14700393641819162, 0.14699742529815718
2, 0.14678787529557114, 0.14678232855958945
3, 0.14795758840234985, 0.14773566723691622
4, 0.1544017696827993, 0.15466190594589257
5, 0.1320282685796001, 0.1332944816113625
6, 0.13201737501367786, 0.13328295471566817
7, 0.15542923513566023, 0.15413059760128311
8, 0.1371350705703321, 0.14008701970843582
9, 0.13374676213774397, 0.13242296723893526
10, 0.13458709176281436, 0.13640096780107674
11, 0.1335182883335524, 0.13217238883164054
12, 0.13457513402399313, 0.13280568302398033
13, 0.1321978441935512, 0.133487137246625
14, 0.13846573014644428, 0.14228994131696723
15, 0.13022340708794794, 0.12925282209801595
16, 0.12995591345614413, 0.12902899675627863
17, 0.13054364802428875, 0.12935256765290587
18, 0.14051425052651775, 0.1369388596945234
19, 0.13026301677110758, 0.1309837825002427
20, 0.13133152192319678, 0.12995273780921932
21, 0.13260944430832852, 0.13135988013357808
22, 0.1316978299007527, 0.1323264056500466
23, 0.13359140153457835, 0.13338313056269305
24, 0.13260363719344417, 0.13317134322168223
25, 0.14386497828881264, 0.14101565734433286
26, 0.14386497828881264, 0.14101565734433286
27, 0.1316969899588987, 0.1323251704670046
28, 0.13228364489072045, 0.13248666837492384
29, 0.13632921153216396, 0.13521874665961855
30, 0.1315697120190177, 0.13196079113463527
31, 0.13581998589485192, 0.1337798397796677
32, 0.130641556886781, 0.130652963635959
33, 0.13887726040176349, 0.13576327453001677
34, 0.13856539764836395, 0.13552689706117743
35, 0.12827380268338912, 0.128625387706751
36, 0.1281862007679242, 0.12816806795906913
37, 0.13061121181390475, 0.13014167563658843
38, 0.13035264788476195, 0.12977009586192947
39, 0.13037666454607624, 0.12978486697836233
40, 0.13134202308275805, 0.13066712174734862
41, 0.1302765815890978, 0.1297037610083565
42, 0.13050657520607964, 0.1298891545639359
43, 0.12943426340016492, 0.1302420999035642
44, 0.13025403092704496, 0.12999110425252244
45, 0.1303675196939952, 0.1300457943919188
46, 0.1293824906409237, 0.1297667037442644
47, 0.12927312350407233, 0.12945278415803108
48, 0.1307176564368658, 0.13002254514587722
49, 0.1293861945624064, 0.12976845159447342
50, 0.12941768217372415, 0.12972609692957485
51, 0.13061000970380698, 0.1307926703120319
52, 0.12952403805826215, 0.12987298766398522
53, 0.12938199308723006, 0.12983812043042844
54, 0.13000488471774682, 0.13053545948360887
55, 0.1293433522553059, 0.12974047282399487
56, 0.13016076519988634, 0.13025141464686055
57, 0.12944931302920337, 0.12983660399043512
58, 0.13002375528922255, 0.13048849189949022
59, 0.1304023504999912, 0.1308861695293112
