Iteration, Train Error, Test Error
0, 0.15163107568117187, 0.1533399117364323
1, 0.15154351621457363, 0.15330738011439013
2, 0.1515178006939158, 0.15328922536558287
3, 0.15170954500751158, 0.1535269407127749
4, 0.15152596600802126, 0.1534290554284502
5, 0.15163198521918567, 0.1535529599908119
6, 0.15187929082147306, 0.1538130037699673
7, 0.15205246287875512, 0.15398289642397622
8, 0.15205320979789516, 0.15398697904987418
9, 0.15086419882989374, 0.152672959866728
10, 0.15103732097449607, 0.15288855213631064
11, 0.15100631917391488, 0.15286862019189906
12, 0.1510068914934073, 0.15287064486174087
13, 0.1510283992819323, 0.15291431277266843
14, 0.15104034323399337, 0.1529350773132581
15, 0.1510603141964415, 0.15295261664669818
16, 0.15100641975513748, 0.1529012502546813
17, 0.1510108953127497, 0.15290753555844697
18, 0.14988610982128786, 0.15161226010929615
19, 0.15068624426590355, 0.15251813552488533
20, 0.15090516875412024, 0.15275586513762313
21, 0.15090461212029946, 0.1527483488906895
22, 0.150901472581727, 0.15274954917073538
23, 0.15076637175716057, 0.15266633901027352
24, 0.1490228967514191, 0.15044215597602456
25, 0.14829325373952126, 0.14956231888116395
26, 0.14771946248269766, 0.1486942312910208
27, 0.14774643482502545, 0.14871460661365463
28, 0.1476729077716776, 0.14861938733097177
29, 0.14767275688499615, 0.14864435849760516
30, 0.14799811549722683, 0.14908357308525041
31, 0.14765890545430352, 0.1486353264124416
32, 0.14765476286562246, 0.14863126979355992
33, 0.147632511090389, 0.1486209921505714
34, 0.1476590290848515, 0.1486445880120089
35, 0.14758806755700324, 0.14858044720332778
36, 0.14753297150164524, 0.14848856192750265
37, 0.14626796501990127, 0.14683149384902194
38, 0.14627902210655105, 0.1468495362495297
39, 0.1462011693869607, 0.14674445790677978
40, 0.14603587127874965, 0.14662358961807898
41, 0.14614324603110368, 0.14669746770149605
42, 0.14602315431461924, 0.14666568476042094
43, 0.14614715059445577, 0.14685294291207146
44, 0.14602315431461924, 0.14666568476042094
45, 0.14457533582439247, 0.14503763234033773
46, 0.14417168249279952, 0.14455249061499187
47, 0.14305748362632734, 0.14289401341011845
48, 0.14298611065697678, 0.14283571620152744
49, 0.1433701608248413, 0.14341271926484672
50, 0.14355864034932933, 0.14346409946818953
51, 0.142898091553776, 0.14278614349888352
52, 0.1425351670053915, 0.1423758903771033
53, 0.1430528136655686, 0.14296399229742043
54, 0.1383837468648369, 0.1371673972183656
55, 0.13718438732104635, 0.1356616700186466
56, 0.13725157890112327, 0.13571765032612837
57, 0.13686643073225244, 0.13555800643437482
58, 0.13688646796348536, 0.13555982859310578
59, 0.13662709698782396, 0.1352597780348368
60, 0.13661397681965332, 0.13525107351236923
61, 0.13660793894655823, 0.13519439835326066
62, 0.13649676907939737, 0.1350387682176278
63, 0.1365027423967602, 0.13504471905745316
64, 0.13772797724398486, 0.13631934755628067
65, 0.1364241929925678, 0.13493078367235015
66, 0.13645510452011128, 0.13496147506566447
67, 0.13634336555324572, 0.13476758216172444
68, 0.13656994805114298, 0.13504604762882935
69, 0.1362277489568418, 0.134601118296965
70, 0.13638147143947155, 0.13483711132675993
71, 0.13612342003864095, 0.13451318759710115
72, 0.13646195582072201, 0.13470957032357214
73, 0.13509472133298978, 0.1336140846146502
74, 0.13742160774073595, 0.1373158122715461
75, 0.1349271001682298, 0.1335886108116578
76, 0.13486984330930732, 0.13351510633742752
77, 0.1348445723755114, 0.1335087424788434
78, 0.13511002452760645, 0.1336075536137095
79, 0.13499652638105022, 0.133682455504944
80, 0.13476019818614743, 0.13339280871220935
81, 0.13475696880942978, 0.13339640031655683
82, 0.13482496577710767, 0.1334444144595588
83, 0.13415765002764207, 0.13261072923538444
84, 0.1342917119683289, 0.13268561882832133
85, 0.13419854768059536, 0.13266798252334716
86, 0.13417514198585898, 0.13252230867943823
87, 0.13416338339726738, 0.13261667048020076
88, 0.13400730291565185, 0.13245151186715598
89, 0.1340141750683851, 0.1324559195268228
90, 0.133867178445686, 0.13227953911308332
91, 0.13398376128926126, 0.13241252562393738
92, 0.13386618351509963, 0.13227917932968725
93, 0.1329461402708546, 0.13170321710300412
94, 0.13315184042449354, 0.13203911402892754
95, 0.1329324281725051, 0.1316888871632048
96, 0.13277982461994975, 0.1314455191546294
97, 0.13277766781640882, 0.13144651394574955
98, 0.13278297790174168, 0.1314561422039531
99, 0.13272672303569094, 0.13143252411049317
100, 0.13272399122150436, 0.13143190710345312
101, 0.13283318084855644, 0.1315452275671086
102, 0.13273455800592662, 0.13144854328350206
103, 0.1327370713253135, 0.13142722669009682
104, 0.13284019018633889, 0.13149029427551953
