Iteration, Train Error, Test Error
0, 804.3861834615391, 343.8261208199118
1, 711.6290307742731, 307.5754950084783
2, 725.0812217647008, 306.4324039323121
3, 745.9967192513668, 318.04970345460595
4, 706.2574941405503, 305.42214252483154
5, 802.5877027769214, 342.6742333424002
6, 892.4194459138768, 381.5870608640738
7, 725.3986018041162, 310.3683628495121
8, 878.026700115535, 374.3776492066771
9, 818.6336953496508, 352.75191600475097
10, 752.4497579019576, 324.456389216924
11, 767.3752334441591, 331.31961367255167
12, 719.5173702479777, 302.1764696719366
13, 724.2376306941715, 312.5025728966417
14, 771.9729576267753, 327.5145720692731
15, 707.7975287458216, 304.14348297009974
16, 744.7610331185629, 322.51599983608503
17, 693.3377059165832, 298.5659378939223
18, 861.6381781178268, 374.6560280903585
19, 733.9038668409812, 315.39093593701284
20, 750.4930438745183, 321.83006496962093
21, 722.0446972054995, 310.1535560515605
22, 723.986799043631, 314.39706430167706
23, 733.9038668409812, 315.39093593701284
24, 733.9038668409812, 315.39093593701284
25, 701.1391019318042, 302.77950978861065
26, 703.5991044508912, 303.67839275405635
27, 741.6679178718028, 320.4323023087999
28, 704.2689962349712, 302.9298791982132
29, 701.1391019318042, 302.77950978861065
30, 704.2689962349712, 302.9298791982132
31, 696.1315190672237, 302.00875371573625
32, 707.6070111038491, 304.47736948830294
33, 702.0135518149809, 303.3406541525242
34, 697.9618684842167, 300.88654293204604
35, 700.4472114546061, 300.64113385047
36, 705.4432661559313, 304.17969132715257
37, 703.7697526947621, 302.7117589580597
38, 701.8680791893064, 301.8414354568498
39, 695.3205610307391, 298.4423269729158
40, 693.2672805123689, 298.7101753062377
41, 719.343623088077, 308.09323246033716
42, 701.4980593900584, 302.13510381970065
43, 703.6847306933023, 303.8708531097983
44, 698.0087385711026, 299.8155802432067
45, 693.5970991891011, 298.3162618967507
46, 707.2687467211119, 302.9524145989556
47, 693.163438087234, 297.43815562210915
48, 697.6258194802457, 299.2753746247472
49, 706.7560057767394, 302.4258220630787
50, 699.4355031244638, 299.55479348588756
51, 699.5890980430072, 299.34853859252837
52, 705.3371120737262, 302.12624459943527
53, 694.8492661711701, 297.8118319227924
54, 699.2609589851029, 299.345275725144
55, 709.1534290931264, 303.4724635764193
56, 694.8492661711701, 297.8118319227924
57, 699.5491810365852, 299.2591657639301
58, 701.6687206457387, 300.41530514502074
59, 699.5491810365852, 299.2591657639301
60, 698.7916130713131, 299.17481053985216
61, 699.5856046630468, 299.4096442110599
62, 699.2609589851029, 299.345275725144
63, 699.4438352064578, 299.38940148527246
64, 694.8707590568671, 297.8244698896339
65, 699.0109107232946, 299.26596300504775
66, 699.2609589851029, 299.345275725144
67, 698.7916130713131, 299.17481053985216
68, 698.9996310901029, 299.24352631036777
69, 698.7402954616509, 299.1616446505101
70, 699.2609589851029, 299.345275725144
71, 699.2609589851029, 299.345275725144
72, 699.1026780627233, 299.2869324644906
73, 699.2609589851029, 299.345275725144
74, 698.8859782597435, 299.21840446307635
75, 699.2609589851029, 299.345275725144
76, 699.2429542263935, 299.361082271006
77, 699.1026780627233, 299.2869324644906
78, 699.1664787040547, 299.2917894473358
79, 699.1026780627233, 299.2869324644906
80, 699.1026780627233, 299.2869324644906
81, 699.1026780627233, 299.2869324644906
82, 699.1026780627233, 299.2869324644906
83, 699.1026780627233, 299.2869324644906
84, 699.1026780627233, 299.2869324644906
85, 699.1026780627233, 299.2869324644906
86, 699.1026780627233, 299.2869324644906
87, 699.1026780627233, 299.2869324644906
88, 699.1026780627233, 299.2869324644906
89, 699.1026780627233, 299.2869324644906
90, 699.1026780627233, 299.2869324644906
91, 699.1026780627233, 299.2869324644906
92, 699.1026780627233, 299.2869324644906
93, 699.1026780627233, 299.2869324644906
94, 699.1026780627233, 299.2869324644906
95, 699.1026780627233, 299.2869324644906
96, 699.1026780627233, 299.2869324644906
97, 699.1026780627233, 299.2869324644906
98, 699.1026780627233, 299.2869324644906
99, 699.1026780627233, 299.2869324644906
100, 699.1026780627233, 299.2869324644906
101, 699.1026780627233, 299.2869324644906
102, 699.1026780627233, 299.2869324644906
103, 699.1026780627233, 299.2869324644906
104, 699.1026780627233, 299.2869324644906
105, 699.1026780627233, 299.2869324644906
106, 699.1026780627233, 299.2869324644906
107, 699.1026780627233, 299.2869324644906
108, 699.1026780627233, 299.2869324644906
109, 699.1026780627233, 299.2869324644906
110, 699.1026780627233, 299.2869324644906
111, 699.1026780627233, 299.2869324644906
112, 699.1026780627233, 299.2869324644906
113, 699.1026780627233, 299.2869324644906
114, 699.1026780627233, 299.2869324644906
115, 699.1026780627233, 299.2869324644906
116, 699.1026780627233, 299.2869324644906
117, 699.1026780627233, 299.2869324644906
118, 699.1026780627233, 299.2869324644906
119, 699.1026780627233, 299.2869324644906
120, 699.1026780627233, 299.2869324644906
121, 699.1026780627233, 299.2869324644906
122, 699.1026780627233, 299.2869324644906
123, 699.1026780627233, 299.2869324644906
124, 699.1026780627233, 299.2869324644906
125, 699.1026780627233, 299.2869324644906
126, 699.1026780627233, 299.2869324644906
127, 699.1026780627233, 299.2869324644906
128, 699.1026780627233, 299.2869324644906
129, 699.1026780627233, 299.2869324644906
130, 699.1026780627233, 299.2869324644906
131, 699.1026780627233, 299.2869324644906
132, 699.1026780627233, 299.2869324644906
133, 699.1026780627233, 299.2869324644906
134, 699.1026780627233, 299.2869324644906
135, 699.1026780627233, 299.2869324644906
136, 699.1026780627233, 299.2869324644906
137, 699.1026780627233, 299.2869324644906
138, 699.1026780627233, 299.2869324644906
139, 699.1026780627233, 299.2869324644906
140, 699.1026780627233, 299.2869324644906
141, 699.1026780627233, 299.2869324644906
142, 699.1026780627233, 299.2869324644906
143, 699.1026780627233, 299.2869324644906
144, 699.1026780627233, 299.2869324644906
145, 699.1026780627233, 299.2869324644906
146, 699.1026780627233, 299.2869324644906
147, 699.1026780627233, 299.2869324644906
148, 699.1026780627233, 299.2869324644906
149, 699.1026780627233, 299.2869324644906
150, 699.1026780627233, 299.2869324644906
151, 699.1026780627233, 299.2869324644906
152, 699.1026780627233, 299.2869324644906
153, 699.1026780627233, 299.2869324644906
154, 699.1026780627233, 299.2869324644906
155, 699.1026780627233, 299.2869324644906
156, 699.1026780627233, 299.2869324644906
157, 699.1026780627233, 299.2869324644906
158, 699.1026780627233, 299.2869324644906
159, 699.1026780627233, 299.2869324644906
160, 699.1026780627233, 299.2869324644906
161, 699.1026780627233, 299.2869324644906
162, 699.1026780627233, 299.2869324644906
163, 699.1026780627233, 299.2869324644906
164, 699.1026780627233, 299.2869324644906
165, 699.1026780627233, 299.2869324644906
166, 699.1026780627233, 299.2869324644906
167, 699.1026780627233, 299.2869324644906
168, 699.1026780627233, 299.2869324644906
169, 699.1026780627233, 299.2869324644906
170, 699.1026780627233, 299.2869324644906
171, 699.1026780627233, 299.2869324644906
172, 699.1026780627233, 299.2869324644906
173, 699.1026780627233, 299.2869324644906
174, 699.1026780627233, 299.2869324644906
175, 699.1026780627233, 299.2869324644906
176, 699.1026780627233, 299.2869324644906
177, 699.1026780627233, 299.2869324644906
178, 699.1026780627233, 299.2869324644906
179, 699.1026780627233, 299.2869324644906
180, 699.1026780627233, 299.2869324644906
181, 699.1026780627233, 299.2869324644906
182, 699.1026780627233, 299.2869324644906
183, 699.1026780627233, 299.2869324644906
184, 699.1026780627233, 299.2869324644906
185, 699.1026780627233, 299.2869324644906
186, 699.1026780627233, 299.2869324644906
187, 699.1026780627233, 299.2869324644906
188, 699.1026780627233, 299.2869324644906
189, 699.1026780627233, 299.2869324644906
190, 699.1026780627233, 299.2869324644906
191, 699.1026780627233, 299.2869324644906
192, 699.1026780627233, 299.2869324644906
193, 699.1026780627233, 299.2869324644906
194, 699.1026780627233, 299.2869324644906
195, 699.1026780627233, 299.2869324644906
