Iteration, Train Error, Test Error
116, 770.4422133395328, 331.94720911259935
117, 770.769256386025, 332.07004997484444
118, 770.4209352416851, 331.90897727757334
119, 770.3941410796066, 331.77370623126615
120, 769.6464543840517, 331.45190472342415
121, 770.2684254055974, 331.85288198205654
122, 768.6860085164985, 331.0614198729487
123, 768.9015437093906, 331.24361030912166
124, 768.4195262148289, 331.03302370618303
125, 766.0359815832583, 329.9343914011089
126, 765.9110237613706, 329.85592655699764
127, 767.5363230549516, 330.46407570525037
128, 766.3385379662186, 329.85160406885296
129, 765.3200012801522, 329.48557669994864
130, 764.798881052688, 329.2840688519271
131, 764.633940097266, 329.17485004649814
132, 764.6354870134472, 329.26157791965005
133, 764.1318525822633, 329.0073766331448
134, 764.0551425366126, 328.9870741700934
135, 763.353879492722, 328.707072219881
136, 762.8491954322883, 328.51654473810106
137, 763.2298133853662, 328.69687419325703
138, 762.6073600576043, 328.4578259845227
139, 762.3802671353021, 328.39482472420576
140, 762.8581976831404, 328.6564938258236
141, 760.589485713476, 327.6473141877009
142, 761.1632106761745, 327.9174895546972
143, 761.3238614603702, 327.97855777068526
144, 761.2248471594171, 327.72047929818757
145, 759.9444655667572, 327.2694707872195
146, 760.3393259539487, 327.51058914842923
147, 759.9846026908751, 327.3119301343966
148, 759.1348761635625, 327.02509753072525
149, 759.0840623065558, 326.9980911516169
150, 758.8700867034925, 326.97978283661206
151, 758.0867325479644, 326.7277504641121
152, 757.6614874999599, 326.32456357641615
153, 759.9280976156232, 327.3739314638491
154, 756.6644668360348, 325.9616898108954
155, 756.801823910331, 326.0202172016489
156, 761.9621730082525, 328.13312492739186
157, 756.601040638609, 325.9337226672898
158, 756.0217773393986, 325.6525073357999
159, 755.5229662923091, 325.3575050897659
160, 756.1805737143235, 325.67061871465364
161, 755.5303021077035, 325.40365148958983
162, 755.402537491923, 325.37284666575533
163, 755.2691383330668, 325.29294691983534
164, 756.842960484217, 326.04896402383736
165, 754.3505129669974, 324.9498991629342
166, 753.8055249021588, 324.7866932186609
167, 754.5000542676261, 325.0579108426615
168, 753.5910150627886, 324.6516199905485
169, 753.6955493340643, 324.6922430968242
170, 753.6966020480477, 324.72072010063135
171, 753.1524206581878, 324.5209673793137
172, 753.4871488408145, 324.7149682179347
173, 752.4940359976943, 324.2315120725965
174, 753.7412145986862, 324.7558036171815
175, 752.4893486198262, 324.2415697157344
176, 751.6748620110668, 323.77128878934866
177, 751.0765929794015, 323.4970282711829
178, 750.8269107308837, 323.4632543947588
179, 750.9838195469381, 323.4327546838207
180, 751.0750338452765, 323.5407248103114
181, 748.6861632389683, 322.5775902206438
182, 748.8975150390054, 322.6568283424409
183, 748.7183527600466, 322.5922387154431
184, 749.2139374784663, 322.75503905530906
185, 749.1378035113024, 322.6932392993796
186, 748.7433886898191, 322.57183187240025
187, 747.926521841235, 322.24025614734603
188, 747.1928994154433, 321.95686612226
189, 745.1959325771069, 321.07755910815666
190, 745.7241635406905, 321.4439416845722
191, 744.7029148089679, 320.8950907378195
192, 745.3221866612075, 321.1772781460405
193, 743.7789439195752, 320.39626885423445
194, 742.8434146349896, 320.00531718783776
195, 742.4589606192915, 319.91729384249413
196, 742.3507826014173, 319.8886743538286
197, 742.0944751166232, 319.6359710534822
198, 740.9384184190673, 319.0795448484571
199, 740.8406481749515, 319.0309427883052
200, 741.0518741791386, 319.0838105383737
201, 740.701016165222, 318.92894175944014
202, 740.7373885025031, 318.9249227654148
203, 741.4347337171928, 319.31690997168835
204, 740.9759982966946, 319.0082587834362
205, 741.0717985741596, 319.12440807989714
206, 740.1860732574977, 318.6948240150869
207, 740.3036932146322, 318.56366565511684
208, 738.8335999618354, 318.0544506506647
209, 737.7645216095161, 317.6260088336879
210, 737.6346853389448, 317.6106208808786
211, 736.9487675819295, 317.2902763891732
212, 737.5981242895778, 317.60305704570567
213, 735.1745150643844, 316.6438449183629
214, 735.2849952709786, 316.59681217876926
215, 734.4410040721499, 316.0459433024181
216, 734.5015965617483, 316.07852654119733
217, 734.4564896005742, 315.9847972567371
218, 734.2670813342005, 315.88409302494125
219, 734.25152818541, 315.89213157802783
220, 734.0934947536302, 315.85574098102103
221, 733.2990578698082, 315.5469071373899
222, 732.6963647253964, 315.2407257595584
223, 732.2361233784137, 315.0172622714787
224, 733.8477630265396, 315.73167798136143
225, 732.4175768465096, 315.1059878067557
226, 732.0213927650926, 314.96473676255994
227, 731.7231572912423, 314.84401731796436
228, 733.2850156321045, 315.6962509990109
229, 731.3616596166199, 314.6519911519939
230, 733.4439986691808, 315.56308882157623
231, 731.6240909352721, 314.8413673251754
232, 731.012302127617, 314.497073727512
233, 730.6610433724566, 314.3549759003011
234, 730.1316032150932, 314.09670605356234
235, 730.0827695698763, 314.0805217917763
236, 729.5969531012734, 313.8073156953997
237, 731.41137183737, 314.9262533568179
238, 729.7402463384497, 313.9020569199344
239, 727.4790578530208, 312.9763724301176
240, 728.6935656727115, 313.6241995350012
241, 727.6116848951917, 313.1338329386778
242, 726.7064558362093, 312.5630816209948
243, 726.3051489979246, 312.4524238725059
244, 725.4334672472336, 312.02971744359286
245, 725.3838042541622, 312.0282886088587
246, 725.4555041580976, 312.00576146874744
247, 725.2239965816754, 311.94060660151587
248, 725.9490668323554, 312.1729553830668
249, 724.9115776635858, 311.83394832508975
250, 724.9835314307418, 311.75324363487186
251, 724.5331306949751, 311.65476402438554
252, 724.3292531698614, 311.55121295870356
253, 724.2340925739509, 311.458795051324
254, 722.98259933799, 311.13665770265277
255, 723.7262259069084, 311.5139101795883
256, 722.7677831080355, 311.04033717897585
257, 723.1831536726024, 311.185165619216
258, 724.0858851561652, 311.4382407281487
259, 722.6991896250603, 310.90101399532807
260, 721.7280149989718, 310.37516453969465
261, 721.3494268865959, 310.2048068493717
262, 720.8434725423081, 309.94613233319996
263, 721.24819878729, 310.1681123980341
264, 720.6222944682391, 309.86740186866234
265, 719.1076049998221, 309.17524446551124
266, 720.4120719101893, 309.6933774370915
267, 719.1769463985823, 309.33935140373507
268, 717.9838008813924, 308.7844903288391
269, 718.0068528209678, 308.69030717791827
270, 714.9510491920777, 307.5185142837614
271, 714.596931881965, 307.4405050566795
272, 713.5028997085586, 306.98818474572937
273, 713.6146847351065, 307.06012552704925
274, 713.7905011160989, 307.15458134895374
275, 713.6363039644191, 307.12985146709497
276, 713.4084014898104, 306.91767565121023
277, 713.5911219300721, 307.0737615253771
278, 713.1426615232853, 306.8484123546915
279, 712.0650448143858, 306.4464075863795
280, 712.2380574861587, 306.48728945535225
281, 711.9981910553336, 306.37667894004545
282, 713.1784171299445, 306.8121422306841
283, 711.7212284637542, 306.2735274087677
284, 711.5733756889003, 306.218398969286
285, 711.0986047193543, 306.0279627980686
286, 711.7153235416197, 306.2877513686332
287, 711.3457033731416, 306.09587993043635
288, 711.1831925346274, 306.03312480772803
289, 710.593978905786, 305.7515836108938
290, 710.1293744801742, 305.589134345918
291, 709.5050268329966, 305.1912206391255
292, 709.624255184894, 305.21551508848853
293, 709.2580909125554, 305.04230345119305
294, 708.3723688190723, 304.5657325256747
295, 708.3104166781137, 304.4887295577974
296, 707.9930316475317, 304.450355003344
297, 708.0613442887513, 304.4649031165083
298, 707.8862553499896, 304.451872322407
