Iteration, Train Error, Test Error
0, 0.14286498965020814, 0.14387447522289246
1, 0.1446725256212825, 0.14395721624379015
2, 0.1383923771562673, 0.1384182789629455
3, 0.13653363142514197, 0.13615542306675504
4, 0.1341998730366722, 0.13405582028054952
5, 0.1432260295820525, 0.144255976875829
6, 0.14782394923560854, 0.14782105042781693
7, 0.14900607827144158, 0.14838577384731105
8, 0.14826871857669252, 0.1480038491564621
9, 0.15148960766337072, 0.15001153373303533
10, 0.145067940201975, 0.14475452956037943
11, 0.14056315362299837, 0.14135784288681294
12, 0.14655003370518874, 0.14698659602558503
13, 0.14038154909020156, 0.14309046112848184
14, 0.1565260687712755, 0.15731264670471323
15, 0.14795737182621255, 0.14848312071066336
16, 0.1602341403581878, 0.16108988710959682
17, 0.14249924238006179, 0.14230938406749744
18, 0.16032151116737492, 0.16086702174062123
19, 0.1391301078729134, 0.13897264005967414
20, 0.13744900260780654, 0.13780955113965837
21, 0.1355355440280511, 0.13591117122240906
22, 0.13519936549541572, 0.1349057620030469
23, 0.14297697953229968, 0.1440314979648061
24, 0.1364722568236656, 0.13622103157801993
25, 0.14342174054756615, 0.14386629351480398
26, 0.13487485434784197, 0.1355422571061165
27, 0.13565472691551683, 0.13574043379379522
28, 0.13727897967370736, 0.13693108903529705
29, 0.1377180570725101, 0.1377016635381289
30, 0.13682445703674403, 0.1369139267347287
31, 0.13473310392583682, 0.13442706364147644
32, 0.1327980462973784, 0.13328772646528922
33, 0.13817551691162136, 0.13752441774533108
34, 0.1330596032738933, 0.1335532317217168
35, 0.13696322725418866, 0.13761861523599495
36, 0.13402784756632138, 0.13367194289381035
37, 0.13431692420161984, 0.13442478374589406
38, 0.13545402334706544, 0.13505665586056173
39, 0.13730993329506372, 0.13650533545850368
40, 0.13480296236959874, 0.13507085253116105
41, 0.13589012999708866, 0.13636463087401396
42, 0.13610354808867806, 0.1357369937408549
43, 0.1354379056199117, 0.13518478752309296
44, 0.14291593484390036, 0.14332489687137967
45, 0.13857128633395868, 0.1394659362968013
46, 0.13708340882220363, 0.13757072698913245
47, 0.13793454311550923, 0.13884400053363166
48, 0.14130115880459052, 0.14238668352662665
49, 0.13826658660877894, 0.13872369720050248
50, 0.13769005725721875, 0.13894721077641692
51, 0.1380029818160957, 0.13817037689022585
52, 0.13587798840108667, 0.13664517311349936
53, 0.13950136192246346, 0.14004231257626495
54, 0.1363217769381136, 0.13673257060118674
55, 0.13705986703212372, 0.1375176638359693
56, 0.13991263401549017, 0.14056239602030904
57, 0.13727981556381957, 0.13802824201558486
58, 0.13968814088598677, 0.14052658145076335
59, 0.13854705728505204, 0.1392083428551425
60, 0.14097574511536157, 0.1414394137881929
61, 0.13855754868290016, 0.138738716584148
62, 0.13800916448643524, 0.13823191127788687
63, 0.13965438210956393, 0.13999515371101498
64, 0.14082227228740973, 0.14128204989447282
65, 0.13708942488947137, 0.13776140518900165
66, 0.1359799132751501, 0.13681353023338194
67, 0.13960756449985406, 0.1400119065739414
68, 0.13906324453002272, 0.13954975862205005
69, 0.14083874729596127, 0.14159524919323174
70, 0.13608764361579329, 0.13637280546111613
71, 0.13726153461218504, 0.13770433769852095
72, 0.13768520773589482, 0.1379737602812108
73, 0.13744793994443308, 0.13761292430965905
74, 0.13759101212315342, 0.13777551919478426
75, 0.1374070863666076, 0.1377241940595224
76, 0.13642119101349184, 0.13693954981352313
77, 0.13709524942413728, 0.13733695264951123
78, 0.135953852017863, 0.13630343079340648
79, 0.13754733769646282, 0.1379171318823594
80, 0.13643584959361305, 0.13685015918313748
