Iteration, Train Error, Test Error
0, 0.16200420052041495, 0.15887352641271357
1, 0.14281772049209404, 0.14076279821620558
2, 0.16200087628323168, 0.15886908282638065
3, 0.13287081473073292, 0.13731582130412717
4, 0.1921251373991109, 0.18700358569524136
5, 0.1918913358899057, 0.18679579580717562
6, 0.19313847832437828, 0.18779666739597053
7, 0.15679699906928526, 0.15618062720474385
8, 0.16355803144529216, 0.16131379480212787
9, 0.15669028371170324, 0.1559822333728088
10, 0.17383905226821916, 0.17261823932136136
11, 0.16354470078506697, 0.16128959737762
12, 0.16353475961342112, 0.1633994719421635
13, 0.17006173107586778, 0.1674437378557335
14, 0.17006350642648707, 0.1674441471800873
15, 0.16354521660101068, 0.163411294224067
16, 0.16497846260731824, 0.16477519895960704
17, 0.1633633176297597, 0.16326083800918878
18, 0.17395673542107729, 0.17221788428869808
19, 0.17548289595222769, 0.1735800186580467
20, 0.17175264339694193, 0.17047319280571827
21, 0.17477675988808478, 0.17291390123190242
22, 0.17441298844246872, 0.17270170116564557
23, 0.17569258306612828, 0.17373896294708335
24, 0.1757602799024824, 0.17377187239877678
25, 0.17101822343027367, 0.16930121720298522
26, 0.17408413027691058, 0.17172759176768523
27, 0.17516467406169128, 0.17289449076079755
28, 0.1739190989780502, 0.17156499540030293
29, 0.17516467406169128, 0.17289449076079755
30, 0.17272554409388316, 0.170336900997832
31, 0.17378510560232321, 0.17142160191812567
32, 0.1735973878922796, 0.17130874070719648
33, 0.1743456418678291, 0.17202064250481086
34, 0.17390576651218043, 0.17155190162578038
35, 0.17274473783248318, 0.17055579542437496
36, 0.1746650574885129, 0.17227268059359366
37, 0.17486601868242477, 0.17240551717704816
38, 0.17390576651218043, 0.17155190162578038
39, 0.17668586990570612, 0.1743484348155868
40, 0.17274473783248318, 0.17055579542437496
41, 0.1699715339506684, 0.16755085452786367
42, 0.1699715339506684, 0.16755085452786367
43, 0.16820284380508801, 0.16604141965644711
44, 0.17101722663631763, 0.16846032268049088
45, 0.1738428941446993, 0.1712553987089578
46, 0.1738321375332721, 0.17124083197622245
47, 0.17322361926214944, 0.170591116934751
48, 0.17361264446573485, 0.17096451960038428
49, 0.17101722663631763, 0.16846032268049088
50, 0.17683218095480074, 0.17386268963635393
51, 0.17307674835268, 0.17049500898951556
52, 0.17497337502164403, 0.17219179922779002
53, 0.17320202906527524, 0.17060792337985986
54, 0.1751495859943928, 0.17235689230587267
55, 0.17494006652274538, 0.1721551638342884
56, 0.17489214852691928, 0.1721122051407093
57, 0.17336962672976516, 0.1707439403809014
58, 0.1733694203435869, 0.17074209224092754
59, 0.17323114315922636, 0.1706062628417706
60, 0.17340561566402435, 0.17078109983662224
61, 0.17326924660842613, 0.1706438891033101
62, 0.17313074797319242, 0.17050784682795167
63, 0.17293280168651187, 0.1703185455809968
64, 0.17301618137578695, 0.17042072273752085
65, 0.1732653818190983, 0.17063452762089504
66, 0.1733392303033792, 0.17071861151982548
67, 0.17322773068692804, 0.17060705612950597
68, 0.17260006650156473, 0.1698240254593505
69, 0.17266134610121556, 0.16983819409893575
70, 0.17322773068692804, 0.17060705612950597
71, 0.17322730184352741, 0.1706066820620379
72, 0.1731659330181764, 0.1705572677459791
73, 0.17245325470363945, 0.1697588055269013
74, 0.17124227518603582, 0.1686832790249519
75, 0.17250660675267906, 0.1697512585331526
76, 0.17252613776448514, 0.16976634636153914
77, 0.17250660675267906, 0.1697512585331526
78, 0.17238482220274223, 0.16969797488507865
79, 0.17152321674397739, 0.16877704063711058
80, 0.17243401303237854, 0.16974389142402752
81, 0.17152321674397739, 0.16877704063711058
82, 0.17152321674397739, 0.16877704063711058
83, 0.17130987045571966, 0.16860142321886062
84, 0.17152321674397739, 0.16877704063711058
85, 0.16980908759764018, 0.16709260286723315
86, 0.17148308611311483, 0.16873902153271944
87, 0.1707390940027391, 0.16803732028528806
88, 0.1710010476161283, 0.16825342965723525
89, 0.17152321674397739, 0.16877704063711058
90, 0.1709494393045156, 0.16821121218349028
91, 0.17152321674397739, 0.16877704063711058
92, 0.17191600712075555, 0.16929578513636634
93, 0.1711860901204415, 0.16848872666022208
94, 0.17084501006305905, 0.16819791242255816
95, 0.17152258230451523, 0.16879101700909505
96, 0.17152321674397739, 0.16877704063711058
97, 0.17152321674397739, 0.16877704063711058
98, 0.17138893765015856, 0.16865008681809654
99, 0.17152321674397739, 0.16877704063711058
100, 0.17152321674397739, 0.16877704063711058
