Iteration, Train Error, Test Error
0, 0.1261123174547108, 0.12723981565874937
1, 0.15734355319680088, 0.15815487501056594
2, 0.14168469658740618, 0.14357093039821003
3, 0.1363093257474669, 0.13385891125319715
4, 0.14168469658740618, 0.14357093039821003
5, 0.14168469658740618, 0.14357093039821003
6, 0.14620533819471734, 0.1473325238247573
7, 0.15496942982654724, 0.15347545665215254
8, 0.14168469658740618, 0.14357093039821003
9, 0.14168469658740618, 0.14357093039821003
10, 0.14168469658740618, 0.14357093039821003
11, 0.15781581814210896, 0.1574502995402817
12, 0.13369455637896693, 0.13779666599302334
13, 0.14168469658740618, 0.14357093039821003
14, 0.13028898641700046, 0.131966959547193
15, 0.15411429139525992, 0.15577447858922255
16, 0.22274801899389296, 0.2237415770445352
17, 0.13028898641700046, 0.131966959547193
18, 0.22274801899389296, 0.2237415770445352
19, 0.13457676485176273, 0.13672203711346642
20, 0.13028898641700046, 0.131966959547193
21, 0.13207706499349023, 0.13305465962179927
22, 0.13098634358795672, 0.1321582306193543
23, 0.13028898641700046, 0.131966959547193
24, 0.1275954513088615, 0.12846161022351796
25, 0.15991988797317036, 0.15934671642259424
26, 0.13028898641700046, 0.131966959547193
27, 0.13028898641700046, 0.131966959547193
28, 0.13028898641700046, 0.131966959547193
29, 0.13028898641700046, 0.131966959547193
30, 0.13028898641700046, 0.131966959547193
31, 0.13028898641700046, 0.131966959547193
32, 0.13028898641700046, 0.131966959547193
33, 0.1385179066934046, 0.14019307900516761
34, 0.12736049312457332, 0.1289209209226648
35, 0.1385179066934046, 0.14019307900516761
36, 0.13518547825433908, 0.13562638352564432
37, 0.13017714218626766, 0.13224727345619627
38, 0.1296169322934843, 0.1299431516149178
39, 0.14003527354848225, 0.13992821250094134
40, 0.13263666929371667, 0.13451666830837009
41, 0.13420114960230364, 0.13587548418002396
42, 0.13371034112511493, 0.13507963297504041
43, 0.13028898641700046, 0.131966959547193
44, 0.15283791059889765, 0.1550611598498706
45, 0.1412045466495131, 0.14429460787335796
46, 0.13420114960230364, 0.13587548418002396
47, 0.1365648863374852, 0.13942568977813422
48, 0.14890998909643138, 0.1512382249928659
49, 0.13377711433848466, 0.13523488811316364
50, 0.13626055705568788, 0.13918292425058476
51, 0.13873796657820617, 0.14046456009913227
52, 0.13581738460690532, 0.13754615441991755
53, 0.1365648863374852, 0.13942568977813422
54, 0.13377711433848466, 0.13523488811316364
55, 0.13377711433848466, 0.13523488811316364
56, 0.13873760031831248, 0.14143266040700245
57, 0.136406476671903, 0.13763934915399345
58, 0.13377711433848466, 0.13523488811316364
59, 0.13377711433848466, 0.13523488811316364
60, 0.13438467248499522, 0.1365379201312227
61, 0.13377711433848466, 0.13523488811316364
62, 0.13377711433848466, 0.13523488811316364
63, 0.13556717385175537, 0.13737937247698384
64, 0.13631304753101411, 0.13820128663115885
65, 0.1354427613070707, 0.13682888866302506
66, 0.13478398903904348, 0.13636665366808723
67, 0.13367486503912399, 0.13497318766523475
68, 0.13377711433848466, 0.13523488811316364
69, 0.14142658625407664, 0.14333607301077447
70, 0.13377711433848466, 0.13523488811316364
71, 0.13377711433848466, 0.13523488811316364
72, 0.136406476671903, 0.13763934915399345
73, 0.13544448836523362, 0.1361913088398676
74, 0.13509274377205505, 0.1359648873201483
75, 0.1351047031083671, 0.13696885745437395
76, 0.13509091916496258, 0.13704321147742612
77, 0.13377711433848466, 0.13523488811316364
78, 0.13313664486568655, 0.13437439414951957
79, 0.1348167610649239, 0.1365197464304705
80, 0.13509091916496258, 0.13704321147742612
81, 0.13469586015863966, 0.13631297322870195
82, 0.13475053060126072, 0.13642796132679366
83, 0.13482095873354644, 0.13649592993156368
84, 0.13587834360661702, 0.13783933399479895
85, 0.1351047031083671, 0.13696885745437395
86, 0.1351047031083671, 0.13696885745437395
87, 0.1351047031083671, 0.13696885745437395
88, 0.1351047031083671, 0.13696885745437395
89, 0.1351047031083671, 0.13696885745437395
90, 0.1351047031083671, 0.13696885745437395
91, 0.1351047031083671, 0.13696885745437395
92, 0.1351047031083671, 0.13696885745437395
93, 0.1351047031083671, 0.13696885745437395
94, 0.1351047031083671, 0.13696885745437395
95, 0.1351047031083671, 0.13696885745437395
96, 0.1351047031083671, 0.13696885745437395
97, 0.1351047031083671, 0.13696885745437395
98, 0.1351047031083671, 0.13696885745437395
99, 0.1351047031083671, 0.13696885745437395
100, 0.1351047031083671, 0.13696885745437395
101, 0.1351047031083671, 0.13696885745437395
102, 0.1351047031083671, 0.13696885745437395
103, 0.1351047031083671, 0.13696885745437395
104, 0.1351047031083671, 0.13696885745437395
105, 0.1351047031083671, 0.13696885745437395
106, 0.1351047031083671, 0.13696885745437395
107, 0.1351047031083671, 0.13696885745437395
108, 0.1351047031083671, 0.13696885745437395
109, 0.1351047031083671, 0.13696885745437395
110, 0.1351047031083671, 0.13696885745437395
111, 0.1351047031083671, 0.13696885745437395
112, 0.1351047031083671, 0.13696885745437395
113, 0.1351047031083671, 0.13696885745437395
114, 0.1351047031083671, 0.13696885745437395
115, 0.1351047031083671, 0.13696885745437395
116, 0.1351047031083671, 0.13696885745437395
117, 0.1351047031083671, 0.13696885745437395
118, 0.1351047031083671, 0.13696885745437395
119, 0.1351047031083671, 0.13696885745437395
120, 0.1351047031083671, 0.13696885745437395
121, 0.1351047031083671, 0.13696885745437395
122, 0.1351047031083671, 0.13696885745437395
123, 0.1351047031083671, 0.13696885745437395
124, 0.1351047031083671, 0.13696885745437395
125, 0.1351047031083671, 0.13696885745437395
126, 0.1351047031083671, 0.13696885745437395
